 FI Cas, 00 06 09.96, +55 58 50.7,-21,5, -0.0048,5,2000,117,-6, ugSS, , , , 15.0p-18.5p, 2004-106, 2004-106, 1987-04/T00000, 1987-04, 2000-01S, , 230.1940, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 06 09.96+++55 58 50.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 11 38 26.73, +06 19 19.5,-55, 0.00308,-11, 0.00308,2003246,260,63, cv,58, , , 18.9g-, 2006-05, 2006-22, 2006-05, A9999-99, 2006-05S, 2006-05, SDSS J113826+061919, , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 38 26.73+++06 19 19.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa4, 11 38 35.68, +57 52 27.3, , , , , , , , non-cv, , , , - , , , 1994-07*, , , , PG 1136+581, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 38 35.68+++57 52 27.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Leo, 11 42 45.84, +21 56 29.3,-8,2,-6,3,2000,228,74, cv/qso:, , , , 19.0B- , 2003-115, 2003-115, 1998-23, 1998-23*, , , , , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 42 45.84+++21 56 29.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 MT Cen, 11 44 00.5, -60 33 34., , , , , ,295,1, n:, , 1931.36, , 8.4p-22j, ICRS, , 1987-08, 2002-56*, , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 44 00.5++-60 33 34.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Leo, 11 48 03.12, +18 30 45.2, , , , , , , , non-cv, , , , -, , , 2002-19*, , , , PG 1145+187, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 48 03.12+++18 30 45.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Leo4, 11 49 00.58, +22 31 04.5, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1146+228, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 49 00.58+++22 31 04.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 SW Crt, 11 52 25.45, -24 31 01.2, , , , , , , , non-cv, , , , - , , , 1983-20*, , , , SVS 2147, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 52 25.45++-24 31 01.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa, 11 53 24.73, +59 39 56.9, , , , , , , , non-cv, , , , - , , , 2001-17*, , , , SBS 1150+599A, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 53 24.73+++59 39 56.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa, 11 56 39.48, +63 09 07.7, , , , , ,133,53, cv, , , , 20.7s-, 2004-45, , 2004-45, A9999-99, 2004-45S, , SDSS J115639+630907, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 56 39.48+++63 09 07.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 BE UMa, 11 57 44.78, +48 56 18.7, , , , , , , , non-cv, , , , -, , , 1981-19*, , , , PG 1155+492, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 57 44.78+++48 56 18.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa, 11 58 32.13, +43 56 54.0, -0.0041, 0.0018, 0.0021, 0.0008,2000,152,70, cv:, , , , 12.5V-17.c, 2004-105*, 2004-105, 1998-56, A9999-99*, 1998-57X:, , SN 1989Z?, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 58 32.13+++43 56 54.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Crv, 11 58 34.51, -22 33 33.5, , , , , ,287,39, cv:, , , , 16.2V- , ICRS, , 1997-05, A9999-99, 1997-05S:, , EC 11560-2216, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 58 34.51++-22 33 33.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 11 59 22.03, -04 01 26.4, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1156-037, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 59 22.03++-04 01 26.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir1, 11 59 51.80, +00 07 53.2, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1157+004, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 59 51.80+++00 07 53.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V395 Hya, 12 01 24.38, -31 59 26.8, 0.0032, 0.0035, -0.0044, 0.0016,2000,291,30, ux, , , , 13.0B-13.4B, 2004-105, 2004-105, 1997-05, A9999-99, 1997-05S:, , EC 11588-3142, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 01 24.38++-31 59 26.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 DI Cru, 12 05 18.73, -62 03 10.2, -0.00657, 0.00142, 0.00023, 0.00149, 1991.25,297,0, nlv, , , , 10.6h-10.9h, 1997-45, 1997-45, 1998-02, A9999-99, 1998-02S, , HD 104994, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 05 18.73++-62 03 10.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 10 05.34, -02 55 43.9, -0.02877, 0.0039, -0.01743, 0.00389,2000115,283,58, ug, , , , 20.7b-, 2006-22, 2006-22, 2002-01, A9999-99, 2001-49S, , 2QZ J121005.3-025543, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 10 05.34++-02 55 43.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 EG UMa, 12 15 44.23, +52 31 03.4, , , , , , , , non-cv, , , , - , , , 1994-07*, , , , Case 1, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 15 44.23+++52 31 03.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 BE CVn, 12 17 59.69, +40 33 09.9, -0.00123, 0.0039, -0.00094, 0.00389,2003315,148,75, ug:, , , , 16.0p-18.1p, 2006-22, 2006-22, 1996-02, 1977-09, 1996-02S:, , GR 281, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 17 59.69+++40 33 09.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 CVn1, 12 18 29.75, +40 05 22.3, 0.00141, 0.0039, -0.00225, 0.00389,2003315,149,75, nl/ug?, , , , 12.0p-<14p, 2006-22, 2006-22, 1989-16, 1933-01*, , , NSV 5543, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 18 29.75+++40 05 22.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Com, 12 19 14.15, +13 52 55.5, , , , , , , , non-cv, , , , - , , , 1989-04*, , , , NSV 5550, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 19 14.15+++13 52 55.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 CVn, 12 19 29.46, +47 15 22.8,-116, 0.00399,-2, 0.00399,2003176,138,69, nl, , , , 17.7g-, 2006-05, 2006-22, 2006-05, A9999-99*, 2006-05S, , SDSS J121929+471522, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 19 29.46+++47 15 22.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 19 57.72, -06 59 33.2, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1217-067, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 19 57.72++-06 59 33.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 CG Mus, 12 20 13.49, -74 13 15.0, , , , , , , , non-cv, , , , - , , , 1997-19*, , , , S 6398, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 20 13.49++-74 13 15.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Dra7, 12 22 20.18, +75 03 27.4, -0.0075,11, -0.0155,11,2000,125,42, cv, , , , 15.2v- , 2004-108*, 2004-108, 1995-12*, A9999-99, , , FBS 1220+753, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 22 20.18+++75 03 27.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Cru, 12 23 16.2, -60 22 34., , , , , ,299,2, n::, , 2003.63, , 9.0v-, 2003-63, , 2003-64*, A9999-99*, 2003-64X, , N Cru 2003, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 23 16.2++-60 22 34.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 24 56.53, -00 11 32.4, , , , , ,288,62, cv:, , , , 20.7b-, 2004-77, , 2004-77, 2004-77, 2004-77S, , 2QZ J122456.5-001133, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 24 56.53++-00 11 32.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir6, 12 25 34.40, +12 53 58.4, 0.00104, 0.0039, -0.00332, 0.00389,2003244,279,75, nl, , , , 14p-16p, 2006-22, 2006-22, 1980-04, A9999-99, , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 25 34.40+++12 53 58.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V373 Cen, 12 26 05.04, -45 49 30.1,52,3, -0.04,8,2000,298,16, ug, , , , 13.5p-16.3V, 2003-115, 2003-115, 1982-03, 1982-03*, 1996-01S, , vG 19, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 26 05.04++-45 49 30.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 CQ Dra, 12 30 06.76, +69 12 04.5, -0.06312, 0.00054, -0.05648, 0.00047, 1991.25,126,48, cv/symb, 0.1656, , , - , 1997-45, 1997-45, 1991-13*, , 1985-06S, 1988-26, 4 Dra b, , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 30 06.76+++69 12 04.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 FU Com, 12 30 51.46, +27 07 09.8, , , , , ,212,85, ug, , , , 19.5p-21p, ICRS, , 1990-18, 1990-09, , , LV 4, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 30 51.46+++27 07 09.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 GT Com, 12 30 53.20, +29 00 43.4, , , , , , , , non-ex, , , , -, , , 2000-102*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 30 53.20+++29 00 43.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 IM Com, 12 31 15.43, +14 12 14.5, 0.00308, 0.0039, -0.00325, 0.00389,2003077,282,76, UG:, , , , 17.6B-18.5B, 2006-22, 2006-22, T00000, 1984-18, 1998-03S*, , SVS 2819, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 31 15.43+++14 12 14.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Hya, 12 39 58.78, -30 29 15.7, 0.0012, 0.0047, -0.0046, 0.0047,2000,300,32, UG:, , , , 14.4V-17.0V, 2004-105, 2004-105, T00003*, A9999-99, , , NSV 19451, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 39 58.78++-30 29 15.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir5, 12 43 25.93, +02 55 47.4, 0.02383, 0.0039, -0.0294, 0.00389,2000342,298,66, ug, , , , 16.5V-17.5V, 2006-22*, 2006-22, 1983-18, 1983-18, 1983-18S, , 1E 1240.8+0312, , , , , Y, , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 43 25.93+++02 55 47.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 TX CVn, 12 44 42.08, +36 45 50.4, , , , , , , , non-cv, , , , - , , , T00000*, , , , BD +37 2318, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 44 42.08+++36 45 50.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 48 19.36, +07 20 49.4, , , , , ,301,70, ug, , , , 16.7c-21.4s, 2005-46, , 2005-46, A9999-99, 2005-46X:, , SDSS J124819+072049, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 48 19.36+++07 20 49.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 FY Com, 12 49 16., +27 25 22., , , , , ,181,89, ug, , , , 19.5p-21p, ICRS, , 1990-18, 1995-26*, , , LV 13, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 49 16.+++27 25 22.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 49 59.76, +03 57 26.6, 0.01706, 0.0039, -0.00012, 0.00389,2001211,302,67, cv, , , , 16.6s-, 2006-22, 2006-22, 2004-45, A9999-99, 2004-45S, , SDSS J124959+035726, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 49 59.76+++03 57 26.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 LW Hya, 12 53 32.86, -22 52 22.3, , , , , , , , non-cv, , , , - , , , 1990-12*, , , , Hya3,  Abell 35, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 53 32.86++-22 52 22.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 12 56 41.38, -01 58 51.9, , , , , ,306,61, cv, , , , 20.1s-, ICRS, , 2002-05, A9999-99, 2002-05S, , SDSSp J125641-015852, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 56 41.38++-01 58 51.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Dra, 12 58 34.76, +64 08 23.1, 0.00422, 0.0039, -0.01094, 0.00389, 2000.26,122,53, cv, , , , 20.6s-, 2006-22, 2006-22, 2003-22, A9999-99, 2003-22S, , SDSS J125834+640823, , , , , , , Y, , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 58 34.76+++64 08 23.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Dra, 12 58 34.77, +66 35 51.6, -0.00982, 0.0039, 0.00167, 0.00389, 2000.32,122,51, cv, , , , 20.2s-, 2006-22, 2006-22, 2003-22, A9999-99, 2003-22S, , SDSS J125834+663552, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 58 34.77+++66 35 51.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 RX Com, 12 59 01.24, +15 09 40.0, , , , , , , , non-cv, , , , -, , , 1986-19*, , , , HV 3627, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 59 01.24+++15 09 40.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 13 00 25.51, +00 45 29.5, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1257+010, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 00 25.51+++00 45 29.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V888 Cen, 13 02 31.8, -60 11 36., , , , , ,304,3, na, , 1995.15, , 7.6V-16.4V, ICRS*, , 1995-04, 2000-15, 2005-56S, , , Y, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 02 31.8++-60 11 36.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa, 13 05 14.73, +58 28 56.2, 0.00717, 0.0039, 0.00161, 0.00389,2002118,119,59, cv, , , , 19.3s-, 2006-22, 2006-22, 2004-45, A9999-99, 2004-45S, , SDSS J130514+582856, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 05 14.73+++58 28 56.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 BM Cha, 13 08 06.54, -77 55 05.0, , , , , , , , non-cv, , , , - , , , 1983-03*, , , , S 6445, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 08 06.54++-77 55 05.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMi, 13 08 45.88, +70 26 17.8, , , , , , , , non-cv, , , , -, , , 2000-80*, , , , RX J1308+7026, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 08 45.88+++70 26 17.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Com, 13 08 55.06, +29 24 25.6, -0.00549, 0.0039, -0.00147, 0.00389,2004388,65,86, nl:, , , , 17.5V-20.3V, 2006-22, 2006-22, C00006, 1991-24, , , NSV 19626, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 08 55.06+++29 24 25.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 AU CVn, 13 10 28.69, +32 20 43.4, , , , , , , , non-cv, , , , -, , , T00000*, , , , SVS 1254, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 10 28.69+++32 20 43.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V812 Cen, 13 13 54.3, -57 40 44., , , , , ,306,5, n, , 1973., , 11p-20.4V, ICRS, , 1987-08, 1987-08, 1987-08X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 13 54.3++-57 40 44.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 NN Cen, 13 14 15.38, -60 52 44.4, -0.0553, 0.0053, 0.0685, 0.0054,2000,306,1, ugss, , , , 13.2p-18.1V, 2004-105, 2004-105, 1982-03, 1996-01*, 1996-01S, , HV 6432, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 14 15.38++-60 52 44.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Oct, 13 14 41., -87 31 32., , , , , ,303,-25, N:, , 1911., , 13.0p-15p, 1967-06, , T00001, A9999-99*, , , NSV 6101, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 14 41.++-87 31 32.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir2, 13 16 38.46, +03 48 18.2, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1314+041, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 16 38.46+++03 48 18.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Vir, 13 17 39.28, -12 32 51.8, , , , , , , , non-cv, , , , - , , , 1994-49*, , , , PG 1315-123, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 17 39.28++-12 32 51.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Dra1, 13 17 51.76, +67 31 59.6, , , , , , , , non-cv, , , , - , , , 2004-69*, , , , PG 1316+678, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 17 51.76+++67 31 59.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMa, 13 18 00.67, +57 28 04.0,8, 0.00277,7, 0.00277,2003178,116,59, cv:, , , , 16.5B-, 2006-22, 2006-22, 2006-23, A9999-99, , , SBS 1316+577A, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 18 00.67+++57 28 04.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 UMi, 13 20 27.50, +87 49 01.4, , , , , ,123,29, cv, , , , 16.2v- , ICRS, , 1996-18, A9999-99, , , FBS 1328+881, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 20 27.50+++87 49 01.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V840 Cen, 13 20 49.25, -55 50 12.8, , , , , , , , non-cv, , , , - , , , 1987-08*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 20 49.25++-55 50 12.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1047 Cen, 13 20 49.74, -62 37 50.5, , , , , ,306,0, n, , 2005.67, , 8.8V-, 2005-87, , 2005-86, A9999-99*, 2005-86X:, , Nova Centauri 2005, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 20 49.74++-62 37 50.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Cen, 13 26 26.61, -47 26 35.1, , , , , ,309,15, ug:, , , G, -, 2004-65, , 2004-65*, 2004-65, , , NGC 5139-NV408, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 26 26.61++-47 26 35.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Cen, 13 26 38.26, -47 19 57.0, , , , , ,309,15, cv, , , G, -, 2002-85, , 2002-85*, , , , NGC 5139-31, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 26 38.26++-47 19 57.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
